feature_ID	gene_symbol	chromosome
ENSRNOG00000001449	Pom121	12
ENSRNOG00000001450	Nsun5	12
ENSRNOG00000001451	Fkbp6	12
ENSRNOG00000001452	Fzd9	12
ENSRNOG00000001453	Baz1b	12
ENSRNOG00000001454	Eif4h	12
ENSRNOG00000001455	Kif13a	17
ENSRNOG00000001456	Nup153	17
ENSRNOG00000001457	Rfc2	12
ENSRNOG00000001465	Ids	X
ENSRNOG00000001466	Cyp2c55	1
ENSRNOG00000001469	Eln	12
ENSRNOG00000001470	Limk1	12
ENSRNOG00000001474	Tmem270	12
ENSRNOG00000001476	Cldn4	12
ENSRNOG00000001478	Gtf2ird1	12
ENSRNOG00000001479	Gtf2i	12
ENSRNOG00000001480	Ncf1	12
ENSRNOG00000001482	Gtf2ird2	12
ENSRNOG00000001483	Rcc1l	12
ENSRNOG00000001488	Psmb1	1
ENSRNOG00000001489	Tbp	1
ENSRNOG00000001490	Pdcd2	1
ENSRNOG00000001492	Slc8a2	1
ENSRNOG00000001494	Napa	1
ENSRNOG00000001499	Mia	1
ENSRNOG00000001500	Rab4b	1
ENSRNOG00000001501	Snrpa	1
ENSRNOG00000001506	Tmem35a	X
ENSRNOG00000001514	Cdca7	3
ENSRNOG00000001515	Map3k20	3
ENSRNOG00000001516	Rapgef4	3
ENSRNOG00000001517	Pdk1	3
ENSRNOG00000001518	Itga6	3
ENSRNOG00000001519	Dlx2	3
ENSRNOG00000001520	Dlx1	3
ENSRNOG00000001524	Hat1	3
ENSRNOG00000001525	Igsf11	11
ENSRNOG00000001527	Cd80	11
ENSRNOG00000001528	Gap43	11
ENSRNOG00000001544	Cyyr1	11
ENSRNOG00000001547	Agps	3
ENSRNOG00000001548	Nfe2l2	3
ENSRNOG00000001551	Atp5pf	11
ENSRNOG00000001554	C11h21orf91	11
ENSRNOG00000001555	Btg3	11
ENSRNOG00000001557	Cxadr	11
ENSRNOG00000001559	Mtx2	3
ENSRNOG00000001566	AABR07033579.1	11
ENSRNOG00000001567	Krtap14	11
ENSRNOG00000001570	Krtap13-1l1	11
ENSRNOG00000001572	Hoxd1	3
ENSRNOG00000001573	Usp25	11
ENSRNOG00000001575	Grik1	11
ENSRNOG00000001577	Hoxd3	3
ENSRNOG00000001578	Hoxd4	3
ENSRNOG00000001580	Hoxd9	3
ENSRNOG00000001581	Hoxd10	3
ENSRNOG00000001582	Bach1	11
ENSRNOG00000001584	Map3k7cl	11
ENSRNOG00000001585	Nrip1	11
ENSRNOG00000001587	Hoxd12	3
ENSRNOG00000001588	Hoxd13	3
ENSRNOG00000001589	Evx2	3
ENSRNOG00000001592	Cct8	11
ENSRNOG00000001593	Lnpk	3
ENSRNOG00000001596	Atp5mc3	3
ENSRNOG00000001597	Atf2	3
ENSRNOG00000001598	Usp16	11
ENSRNOG00000001599	Rwdd2b	11
ENSRNOG00000001602	Ltn1	11
ENSRNOG00000001603	N6amt1	11
ENSRNOG00000001607	Adamts1	11
ENSRNOG00000001608	Nxpe3	11
ENSRNOG00000001609	Cep97	11
ENSRNOG00000001611	Rpl24	11
ENSRNOG00000001613	Zbtb11	11
ENSRNOG00000001616	Senp7	11
ENSRNOG00000001618	Ripk4	11
ENSRNOG00000001620	Prdm15	11
ENSRNOG00000001621	C2cd2	11
ENSRNOG00000001623	Zbtb21	11
ENSRNOG00000001627	Abi3bp	11
ENSRNOG00000001628	Pcp4	11
ENSRNOG00000001629	Get1	11
ENSRNOG00000001632	Brwd1	11
ENSRNOG00000001633	Tfg	11
ENSRNOG00000001634	Adgrg7	11
ENSRNOG00000001640	Tomm70	11
ENSRNOG00000001642	Tbc1d23	11
ENSRNOG00000001643	Psmg1	11
ENSRNOG00000001644	Tmem30c	11
ENSRNOG00000001645	Filip1l	11
ENSRNOG00000001647	Ets2	11
ENSRNOG00000001652	Erg	11
ENSRNOG00000001653	St3gal6	11
ENSRNOG00000001654	Cpox	11
ENSRNOG00000001657	Cldnd1	11
ENSRNOG00000001658	Kcnj6	11
ENSRNOG00000001662	Dyrk1a	11
ENSRNOG00000001679	Gabrr3	11
ENSRNOG00000001680	Riox2	11
ENSRNOG00000001681	Vps26c	11
ENSRNOG00000001682	Ttc3	11
ENSRNOG00000001684	Ripply3	11
ENSRNOG00000001686	Hlcs	11
ENSRNOG00000001689	Arl6	11
ENSRNOG00000001691	Cldn14	11
ENSRNOG00000001692	Chaf1b	11
ENSRNOG00000001699	Setd4	11
ENSRNOG00000001700	Whrn	5
ENSRNOG00000001701	Cbr3	11
ENSRNOG00000001704	Runx1	11
ENSRNOG00000001706	Kalrn	11
ENSRNOG00000001707	Vwa5b2	11
ENSRNOG00000001708	Dvl3	11
ENSRNOG00000001709	Ap2m1	11
ENSRNOG00000001710	Abcf3	11
ENSRNOG00000001711	Plaat1	11
ENSRNOG00000001712	Alg3	11
ENSRNOG00000001714	Atp13a4	11
ENSRNOG00000001715	Ece2	11
ENSRNOG00000001717	Opa1	11
ENSRNOG00000001719	Psmd2	11
ENSRNOG00000001720	Hes1	11
ENSRNOG00000001726	Tmem44	11
ENSRNOG00000001727	Lsg1	11
ENSRNOG00000001728	Fam43a	11
ENSRNOG00000001729	Xxylt1	11
ENSRNOG00000001730	Acap2	11
ENSRNOG00000001733	Ppp1r2	11
ENSRNOG00000001736	Bdh1	11
ENSRNOG00000001738	Eif4g1	11
ENSRNOG00000001739	Meltf	11
ENSRNOG00000001742	Clcn2	11
ENSRNOG00000001746	Ncbp2	11
ENSRNOG00000001747	Pak2	11
ENSRNOG00000001748	Polr2h	11
ENSRNOG00000001750	Chrd	11
ENSRNOG00000001752	Nrros	11
ENSRNOG00000001754	Wdr53	11
ENSRNOG00000001757	Tm4sf19	11
ENSRNOG00000001758	Dynlt2b	11
ENSRNOG00000001762	Pcyt1a	11
ENSRNOG00000001764	Vps8	11
ENSRNOG00000001765	Slc51a	11
ENSRNOG00000001766	Tfrc	11
ENSRNOG00000001769	Tnk2	11
ENSRNOG00000001770	Ehhadh	11
ENSRNOG00000001773	Senp2	11
ENSRNOG00000001774	Lrch3	11
ENSRNOG00000001776	Muc20	11
ENSRNOG00000001781	Lmln	11
ENSRNOG00000001782	Osbpl11	11
ENSRNOG00000001783	Tra2b	11
ENSRNOG00000001785	Etv5	11
ENSRNOG00000001786	Snx4	11
ENSRNOG00000001789	Zfp148	11
ENSRNOG00000001792	Slc12a8	11
ENSRNOG00000001793	Heg1	11
ENSRNOG00000001794	Muc13	11
ENSRNOG00000001795	Itgb5	11
ENSRNOG00000001796	Dgkg	11
ENSRNOG00000001797	Umps	11
ENSRNOG00000001803	Dnajb11	11
ENSRNOG00000001804	Itpr2	4
ENSRNOG00000001806	Fetub	11
ENSRNOG00000001807	Sspn	4
ENSRNOG00000001808	Ints13	4
ENSRNOG00000001809	Hrgl1	11
ENSRNOG00000001811	Fgfr1op2	4
ENSRNOG00000001813	Dnm1l	11
ENSRNOG00000001815	Eif4a2	11
ENSRNOG00000001816	Rfc4	11
ENSRNOG00000001817	Tm7sf3	4
ENSRNOG00000001820	Med21	4
ENSRNOG00000001821	Adipoq	11
ENSRNOG00000001823	St6gal1	11
ENSRNOG00000001825	Pkp2	11
ENSRNOG00000001827	Masp1	11
ENSRNOG00000001828	Stk38l	4
ENSRNOG00000001829	Ube2v2	11
ENSRNOG00000001830	Bmal2	4
ENSRNOG00000001833	Mcm4	11
ENSRNOG00000001837	Sst	11
ENSRNOG00000001839	Vpreb1b	11
ENSRNOG00000001840	Rep15	4
ENSRNOG00000001842	Mrps35	4
ENSRNOG00000001843	Bcl6	11
ENSRNOG00000001844	Klhl42	4
ENSRNOG00000001845	Top3b	11
ENSRNOG00000001847	Ccdc91	4
ENSRNOG00000001849	Mapk1	11
ENSRNOG00000001851	Far2	4
ENSRNOG00000001852	Ergic2	4
ENSRNOG00000001854	Tmtc1	4
ENSRNOG00000001859	Sdf2l1	11
ENSRNOG00000001860	Ccdc116	11
ENSRNOG00000001861	Ydjc	11
ENSRNOG00000001862	Ube2l3	11
ENSRNOG00000001864	Tmem191c	11
ENSRNOG00000001865	Serpind1	11
ENSRNOG00000001867	Snap29	11
ENSRNOG00000001868	Crkl	11
ENSRNOG00000001869	Rab44	20
ENSRNOG00000001870	Lztr1	11
ENSRNOG00000001872	Lrrc74b	11
ENSRNOG00000001873	P2rx6	11
ENSRNOG00000001874	Slc7a4	11
ENSRNOG00000001875	Smpd4	11
ENSRNOG00000001876	Ccdc74a	11
ENSRNOG00000001877	Med15	11
ENSRNOG00000001878	Klhl22	11
ENSRNOG00000001880	Dgcr6	11
ENSRNOG00000001884	Ranbp1	11
ENSRNOG00000001885	Trmt2a	11
ENSRNOG00000001886	Dgcr8	11
ENSRNOG00000001888	Arvcf	11
ENSRNOG00000001889	Comt	11
ENSRNOG00000001890	Txnrd2	11
ENSRNOG00000001891	Gnb1l	11
ENSRNOG00000001892	Tbx1	11
ENSRNOG00000001893	Ppp2cal1	11
ENSRNOG00000001908	Klhl6	11
ENSRNOG00000001912	Tecrl	14
ENSRNOG00000001915	Chodl	11
ENSRNOG00000001916	Tmprss15	11
ENSRNOG00000001924	Tp63	11
ENSRNOG00000001926	Cldn1	11
ENSRNOG00000001928	Il1rap	11
ENSRNOG00000001930	Ccdc50	11
ENSRNOG00000001942	Smr3b	14
ENSRNOG00000001943	Retnlg	11
ENSRNOG00000001945	Vcsa2	14
ENSRNOG00000001949	Smr3a	14
ENSRNOG00000001950	Cabs1	14
ENSRNOG00000001951	Csn3	14
ENSRNOG00000001953	Bace2	11
ENSRNOG00000001955	Retnla	11
ENSRNOG00000001956	Dzip3	11
ENSRNOG00000001957	Sult1e1	14
ENSRNOG00000001958	Ift57	11
ENSRNOG00000001959	Mx1	11
ENSRNOG00000001960	Sult1d1	14
ENSRNOG00000001962	Fam3b	11
ENSRNOG00000001963	Mx2	11
ENSRNOG00000001964	Cd47	11
ENSRNOG00000001967	Sult1b1	14
ENSRNOG00000001971	Bbx	11
ENSRNOG00000001973	Ugt2a3	14
ENSRNOG00000001976	Tmprss2	11
ENSRNOG00000001979	Rcan1	11
ENSRNOG00000001980	Ugt2b35	14
ENSRNOG00000001982	Cblb	11
ENSRNOG00000001984	Kcne1	11
ENSRNOG00000001986	C11h21orf140	11
ENSRNOG00000001989	Alcam	11
ENSRNOG00000001990	Ugt2b10	14
ENSRNOG00000001991	Atp5po	11
ENSRNOG00000001992	Atp6v1a	11
ENSRNOG00000001996	Ythdc1	14
ENSRNOG00000002001	Itsn1	11
ENSRNOG00000002002	Tmprss11b	14
ENSRNOG00000002004	Prdm8	14
ENSRNOG00000002005	Tmprss11f	14
ENSRNOG00000002012	Donson	11
ENSRNOG00000002013	Sidt1	11
ENSRNOG00000002014	Stap1	14
ENSRNOG00000002021	Son	11
ENSRNOG00000002024	Epha5	14
ENSRNOG00000002028	Tmem50b	11
ENSRNOG00000002031	Naa11	14
ENSRNOG00000002032	Ifngr2	11
ENSRNOG00000002035	Paqr3	14
ENSRNOG00000002036	Paxbp1	11
ENSRNOG00000002039	Evi5	14
ENSRNOG00000002040	Bmp2k	14
ENSRNOG00000002041	Boc	11
ENSRNOG00000002042	Gfi1	14
ENSRNOG00000002044	Gtpbp8	11
ENSRNOG00000002045	Anxa3	14
ENSRNOG00000002046	Cd200r1l	11
ENSRNOG00000002050	Igfbp7	14
ENSRNOG00000002051	Synj1	11
ENSRNOG00000002052	Ccdc80	11
ENSRNOG00000002053	Fras1	14
ENSRNOG00000002054	Glmn	14
ENSRNOG00000002055	Noa1	14
ENSRNOG00000002057	Slc10a6	14
ENSRNOG00000002061	Ptpn13	14
ENSRNOG00000002069	Slc35a5	11
ENSRNOG00000002070	Mrpl1	14
ENSRNOG00000002072	Eva1c	11
ENSRNOG00000002073	Brdt	14
ENSRNOG00000002074	Rest	14
ENSRNOG00000002075	Cnot6l	14
ENSRNOG00000002079	Mapk10	14
ENSRNOG00000002080	Urb1	11
ENSRNOG00000002085	Spmap2l	14
ENSRNOG00000002089	Ccng2	14
ENSRNOG00000002091	Gtf3c3	9
ENSRNOG00000002092	Hunk	11
ENSRNOG00000002093	Tgfbr3	14
ENSRNOG00000002094	Atg3	11
ENSRNOG00000002097	Rasl11b	14
ENSRNOG00000002100	Srp72	14
ENSRNOG00000002101	Paics	14
ENSRNOG00000002104	Scaf4	11
ENSRNOG00000002105	Cdc7	14
ENSRNOG00000002106	Usp46	14
ENSRNOG00000002110	Fam114a1l1	9
ENSRNOG00000002112	Zfp644	14
ENSRNOG00000002115	Sod1	11
ENSRNOG00000002117	Barhl2	14
ENSRNOG00000002120	Spata18	14
ENSRNOG00000002121	Lrrc8d	14
ENSRNOG00000002125	Ccni	14
ENSRNOG00000002126	Ncam2	11
ENSRNOG00000002128	Ppat	14
ENSRNOG00000002129	Lrrc8b	14
ENSRNOG00000002134	Gbp6-ps1	14
ENSRNOG00000002135	Sgcb	14
ENSRNOG00000002137	Aasdh	14
ENSRNOG00000002139	Cracd	14
ENSRNOG00000002141	Cd200	11
ENSRNOG00000002142	Cds1	14
ENSRNOG00000002144	Exoc1	14
ENSRNOG00000002145	Tmprss7	11
ENSRNOG00000002149	Nkx6-1	14
ENSRNOG00000002152	Dcun1d4	14
ENSRNOG00000002153	Cep135	14
ENSRNOG00000002154	Mepe	14
ENSRNOG00000002158	Ibsp	14
ENSRNOG00000002161	Tlr6	14
ENSRNOG00000002163	Klf3	14
ENSRNOG00000002164	Nmu	14
ENSRNOG00000002165	Abraxas1	14
ENSRNOG00000002167	Dmp1	14
ENSRNOG00000002168	Dspp	14
ENSRNOG00000002169	Pdcl2	14
ENSRNOG00000002171	Phldb2	11
ENSRNOG00000002174	Cwh43	14
ENSRNOG00000002175	Clock	14
ENSRNOG00000002176	Nectin3	11
ENSRNOG00000002177	Gnpda2	14
ENSRNOG00000002180	Tbc1d1	14
ENSRNOG00000002181	Helq	14
ENSRNOG00000002182	Septin11	14
ENSRNOG00000002185	Pgm2	14
ENSRNOG00000002186	Nudt9	14
ENSRNOG00000002187	Ropn1	11
ENSRNOG00000002188	Hpse	14
ENSRNOG00000002191	C14h4orf19	14
ENSRNOG00000002192	Rell1	14
ENSRNOG00000002194	Coq2	14
ENSRNOG00000002196	Ociad2	14
ENSRNOG00000002199	Tmem165	14
ENSRNOG00000002202	Sowahb	14
ENSRNOG00000002203	Lin54	14
ENSRNOG00000002204	Ccdc158	14
ENSRNOG00000002205	Ociad1	14
ENSRNOG00000002207	Guf1	14
ENSRNOG00000002208	Shroom3	14
ENSRNOG00000002210	Hsd17b11	14
ENSRNOG00000002212	Hsd17b13	14
ENSRNOG00000002214	Klhl8	14
ENSRNOG00000002215	Mylk	11
ENSRNOG00000002216	Srd5a3	14
ENSRNOG00000002217	Plac8	14
ENSRNOG00000002218	Stbd1	14
ENSRNOG00000002223	AABR07012587.1	2
ENSRNOG00000002224	Yipf7	14
ENSRNOG00000002225	Scarb2	14
ENSRNOG00000002227	Kit	14
ENSRNOG00000002229	Adcy5	11
ENSRNOG00000002232	Aff1	14
ENSRNOG00000002238	Sema5b	11
ENSRNOG00000002240	Slc49a4	11
ENSRNOG00000002241	Hspbap1	11
ENSRNOG00000002244	Pdgfra	14
ENSRNOG00000002246	Slc30a9	14
ENSRNOG00000002247	Nup54	14
ENSRNOG00000002248	Fryl	14
ENSRNOG00000002251	Sec31a	14
ENSRNOG00000002253	Wdr5b	11
ENSRNOG00000002254	Tmem33	14
ENSRNOG00000002255	Fam162a	11
ENSRNOG00000002256	Art3	14
ENSRNOG00000002258	Tmem150c	14
ENSRNOG00000002262	Enoph1	14
ENSRNOG00000002265	Casr	11
ENSRNOG00000002266	Gsx2	14
ENSRNOG00000002267	Chic2	14
ENSRNOG00000002270	Hnrnpdl	14
ENSRNOG00000002271	Slain2	14
ENSRNOG00000002272	Lnx1	14
ENSRNOG00000002273	Naaa	14
ENSRNOG00000002275	Fip1l1	14
ENSRNOG00000002276	Phf6	X
ENSRNOG00000002278	Tec	14
ENSRNOG00000002285	Pabir2	X
ENSRNOG00000002289	Ildr1	11
ENSRNOG00000002291	Brwd3	X
ENSRNOG00000002292	Hnrnpd	14
ENSRNOG00000002294	Snx29	10
ENSRNOG00000002301	Uso1	14
ENSRNOG00000002302	Corin	14
ENSRNOG00000002303	Kcnj12	10
ENSRNOG00000002305	Slc15a2	11
ENSRNOG00000002309	Hlx	13
ENSRNOG00000002312	Atp10d	14
ENSRNOG00000002318	Limch1	14
ENSRNOG00000002319	Tsn	13
ENSRNOG00000002320	Commd8	14
ENSRNOG00000002322	C13h1orf115	13
ENSRNOG00000002323	Chmp1b2	X
ENSRNOG00000002327	Gabrb1	14
ENSRNOG00000002331	Aldh3a1	10
ENSRNOG00000002333	Or6c66b	7
ENSRNOG00000002336	Gabra4	14
ENSRNOG00000002338	Dgke	10
ENSRNOG00000002339	Mark1	13
ENSRNOG00000002340	Rpl36l2	1
ENSRNOG00000002341	Trim25	10
ENSRNOG00000002342	Aldh3a2	10
ENSRNOG00000002343	Uchl1	14
ENSRNOG00000002345	Rasgef1b	14
ENSRNOG00000002346	Tbx22	X
ENSRNOG00000002347	Ralgdsl1	13
ENSRNOG00000002349	Gabra2	14
ENSRNOG00000002350	Eaf2	11
ENSRNOG00000002352	Tsen15	13
ENSRNOG00000002353	Rab3gap2	13
ENSRNOG00000002358	Scpep1	10
ENSRNOG00000002360	Gabrg1	14
ENSRNOG00000002361	Prkg2	14
ENSRNOG00000002364	Rnf112	10
ENSRNOG00000002365	Itm2a	X
ENSRNOG00000002368	Iars2	13
ENSRNOG00000002369	Rgs8	13
ENSRNOG00000002372	Sgcd	10
ENSRNOG00000002373	Akap1	10
ENSRNOG00000002376	Clasp1	13
ENSRNOG00000002378	Bpnt1	13
ENSRNOG00000002379	Plac1	X
ENSRNOG00000002381	Bmp3	14
ENSRNOG00000002385	Prg4	13
ENSRNOG00000002387	Tceal1	X
ENSRNOG00000002388	Trim41	10
ENSRNOG00000002389	Morf4l2	X
ENSRNOG00000002391	Glra4	X
ENSRNOG00000002393	Eprs1	13
ENSRNOG00000002394	Tpr	13
ENSRNOG00000002396	Serpinb8	13
ENSRNOG00000002397	Slc30a10	13
ENSRNOG00000002403	Niban1	13
ENSRNOG00000002407	Pdxdc1	10
ENSRNOG00000002408	Rbm47	14
ENSRNOG00000002413	Gpc4	X
ENSRNOG00000002414	Tfcp2l1	13
ENSRNOG00000002417	Serpinb10	13
ENSRNOG00000002418	Tgfb2	13
ENSRNOG00000002419	Plp1	X
ENSRNOG00000002420	Zc3h7a	10
ENSRNOG00000002423	Fam114a2	10
ENSRNOG00000002425	Pctp	10
ENSRNOG00000002428	Lpar4	X
ENSRNOG00000002429	Rtl3	X
ENSRNOG00000002433	G3bp2	14
ENSRNOG00000002434	Tmem100	10
ENSRNOG00000002436	Mmd	10
ENSRNOG00000002440	Ralb	13
ENSRNOG00000002443	Mfap3	10
ENSRNOG00000002449	Maged2	X
ENSRNOG00000002450	Rrp15	13
ENSRNOG00000002451	Fndc3c1	X
ENSRNOG00000002452	Txndc11	10
ENSRNOG00000002454	Rnf2	13
ENSRNOG00000002459	Fbxo40	11
ENSRNOG00000002460	Serpinb2	13
ENSRNOG00000002461	Nid1	17
ENSRNOG00000002462	B9d1	10
ENSRNOG00000002468	Tnr	13
ENSRNOG00000002469	Trim7	10
ENSRNOG00000002470	Ifi47	10
ENSRNOG00000002471	Polq	11
ENSRNOG00000002473	Odr4	13
ENSRNOG00000002474	Tom1l1	10
ENSRNOG00000002475	Tpt1l1	7
ENSRNOG00000002478	Insig2	13
ENSRNOG00000002480	Gpr137b	17
ENSRNOG00000002484	Chrna9	14
ENSRNOG00000002487	Mbnl3	X
ENSRNOG00000002488	Galnt10	10
ENSRNOG00000002496	Stxbp5l	11
ENSRNOG00000002501	Ddx3	13
ENSRNOG00000002504	Spata17	13
ENSRNOG00000002506	Cdkl2	14
ENSRNOG00000002509	Gnl3l	X
ENSRNOG00000002511	Flt4	10
ENSRNOG00000002512	Gpatch2	13
ENSRNOG00000002514	Ccdc93	13
ENSRNOG00000002516	Mtm1	6
ENSRNOG00000002517	Pdc	13
ENSRNOG00000002520	Litaf	10
ENSRNOG00000002524	Gpr37	4
ENSRNOG00000002525	Ptgs2	13
ENSRNOG00000002529	Rap2c	X
ENSRNOG00000002537	Wnk3	X
ENSRNOG00000002538	Epb41l5	13
ENSRNOG00000002539	Prm2	10
ENSRNOG00000002540	Rhoh	14
ENSRNOG00000002541	Pds5a	14
ENSRNOG00000002542	Heatr6	10
ENSRNOG00000002544	Kifap3	13
ENSRNOG00000002545	Hapstr1	10
ENSRNOG00000002546	Rchy1	14
ENSRNOG00000002548	Tnn	13
ENSRNOG00000002549	Htr5b	13
ENSRNOG00000002555	Serpinb7	13
ENSRNOG00000002563	Mcts1	X
ENSRNOG00000002565	Taf1	X
ENSRNOG00000002566	Tnp2	10
ENSRNOG00000002568	Socs1	10
ENSRNOG00000002571	Tekt5	10
ENSRNOG00000002572	Cacybp	13
ENSRNOG00000002575	Sap30l	10
ENSRNOG00000002579	Parm1	14
ENSRNOG00000002580	Trmt1l	13
ENSRNOG00000002582	Hand1	10
ENSRNOG00000002583	Serpinb11	13
ENSRNOG00000002585	Cul4b	X
ENSRNOG00000002592	Rps6ka6	X
ENSRNOG00000002593	Esrrg	13
ENSRNOG00000002595	Dpp10	13
ENSRNOG00000002597	Hsd17b6	7
ENSRNOG00000002598	Hnf1b	10
ENSRNOG00000002599	Grap	10
ENSRNOG00000002602	Serpinb12	13
ENSRNOG00000002609	Ero1b	17
ENSRNOG00000002610	Carhsp1	10
ENSRNOG00000002615	Pmm2	10
ENSRNOG00000002616	Slc5a10	10
ENSRNOG00000002618	Ivns1abp	13
ENSRNOG00000002624	Edaradd	17
ENSRNOG00000002625	Ptpn4	13
ENSRNOG00000002626	Car10	10
ENSRNOG00000002627	Kctd3	13
ENSRNOG00000002628	Vom2r32	1
ENSRNOG00000002630	Cnot8	10
ENSRNOG00000002632	Naca	7
ENSRNOG00000002636	Abat	10
ENSRNOG00000002640	Serpinb5	13
ENSRNOG00000002642	Ptges3	7
ENSRNOG00000002643	Ugdh	14
ENSRNOG00000002644	Utp18	10
ENSRNOG00000002645	Gemin5	10
ENSRNOG00000002652	Rap1gap2	10
ENSRNOG00000002653	Kcnk2	13
ENSRNOG00000002657	Pla2g4a	13
ENSRNOG00000002659	Ciita	10
ENSRNOG00000002660	Magee1	X
ENSRNOG00000002662	Pbdc1	X
ENSRNOG00000002664	Emp2	10
ENSRNOG00000002667	Lamc2	13
ENSRNOG00000002669	Cluh	10
ENSRNOG00000002671	Nme2	10
ENSRNOG00000002680	Lamc1	13
ENSRNOG00000002682	Zfp692	10
ENSRNOG00000002691	Shcbp1l	13
ENSRNOG00000002693	Nme1	10
ENSRNOG00000002695	Tfb2m	13
ENSRNOG00000002697	Mtmr1	18
ENSRNOG00000002701	Hgd	11
ENSRNOG00000002705	Vps4b	13
ENSRNOG00000002708	Phf8	X
ENSRNOG00000002710	Cnst	13
ENSRNOG00000002711	Nuf2	13
ENSRNOG00000002713	Zfp672	10
ENSRNOG00000002714	Mettl22	10
ENSRNOG00000002718	Scgb3a1	10
ENSRNOG00000002721	Ndufb4	11
ENSRNOG00000002722	Sec14l1	10
ENSRNOG00000002723	Sele	13
ENSRNOG00000002724	Prpsap2	10
ENSRNOG00000002728	Btc	14
ENSRNOG00000002735	Dhx9	13
ENSRNOG00000002736	Rabgap1l	13
ENSRNOG00000002746	Fstl1	11
ENSRNOG00000002748	Ccdc43	10
ENSRNOG00000002749	Spag9	10
ENSRNOG00000002750	Rc3h1	13
ENSRNOG00000002751	Zdhhc15	X
ENSRNOG00000002753	Adam11	10
ENSRNOG00000002754	Areg	14
ENSRNOG00000002755	Pafah1b1	10
ENSRNOG00000002757	Tada2a	10
ENSRNOG00000002759	Lias	14
ENSRNOG00000002763	Ulk2	10
ENSRNOG00000002764	Mettl16	10
ENSRNOG00000002767	Dlg3	X
ENSRNOG00000002768	Tmem114	10
ENSRNOG00000002771	Ereg	14
ENSRNOG00000002773	Rgs4	13
ENSRNOG00000002775	Npl	13
ENSRNOG00000002776	Sell	13
ENSRNOG00000002778	Aatf	10
ENSRNOG00000002781	Kdsr	13
ENSRNOG00000002782	Epgn	14
ENSRNOG00000002783	Serpinc1	13
ENSRNOG00000002784	Pou3f4	X
ENSRNOG00000002790	Abcb7	X
ENSRNOG00000002792	Cxcl2	14
ENSRNOG00000002793	Sstr2	10
ENSRNOG00000002794	Selp	13
ENSRNOG00000002795	Cog1	10
ENSRNOG00000002797	Gpr156	11
ENSRNOG00000002800	Gdpd2	X
ENSRNOG00000002802	Cxcl1	14
ENSRNOG00000002807	Septin9	10
ENSRNOG00000002810	Gfpt2	10
ENSRNOG00000002811	Brinp3	13
ENSRNOG00000002812	Lhx1	10
ENSRNOG00000002813	Dars2	13
ENSRNOG00000002818	Eftud2	10
ENSRNOG00000002820	Lypd8l1	10
ENSRNOG00000002821	Phlpp1	13
ENSRNOG00000002823	Mapk9	10
ENSRNOG00000002826	Hsd17b7	13
ENSRNOG00000002827	Rbfox1	10
ENSRNOG00000002828	Tob1	10
ENSRNOG00000002829	Ppbp	14
ENSRNOG00000002831	Wfikkn2	10
ENSRNOG00000002832	Slc16a2	X
ENSRNOG00000002833	Gsk3b	11
ENSRNOG00000002834	Klb	14
ENSRNOG00000002835	Luc7l3-ps2	10
ENSRNOG00000002839	Slc19a2	13
ENSRNOG00000002840	Atp5f1b	7
ENSRNOG00000002841	Cdc42bpa	13
ENSRNOG00000002843	Cxcl6	14
ENSRNOG00000002844	Usp27x	X
ENSRNOG00000002845	Lypd9	10
ENSRNOG00000002848	Maoa	X
ENSRNOG00000002851	Vcf1	10
ENSRNOG00000002852	Myo19	10
ENSRNOG00000002855	Rfc1	14
ENSRNOG00000002860	Ccdc181	13
ENSRNOG00000002862	Clcn5	X
ENSRNOG00000002863	Cacna1e	13
ENSRNOG00000002864	Nacc1	19
ENSRNOG00000002866	Rassf6	14
ENSRNOG00000002873	Cfap144	10
ENSRNOG00000002874	Rbm25	6
ENSRNOG00000002875	Klhl20	13
ENSRNOG00000002876	Eef2kmt	10
ENSRNOG00000002878	Afm	14
ENSRNOG00000002879	Psen2	13
ENSRNOG00000002881	Ddr2	13
ENSRNOG00000002882	Zcchc2	13
ENSRNOG00000002883	Alg1	10
ENSRNOG00000002884	Blzf1	13
ENSRNOG00000002886	Myh10	10
ENSRNOG00000002889	Afp	14
ENSRNOG00000002890	Ankrd45	13
ENSRNOG00000002894	Mnt	10
ENSRNOG00000002895	Nagpa	10
ENSRNOG00000002898	Nme7	13
ENSRNOG00000002899	Akap10	10
ENSRNOG00000002903	Specc1	10
ENSRNOG00000002904	Arr3	X
ENSRNOG00000002905	Ccdc103	10
ENSRNOG00000002906	Nr1i2	11
ENSRNOG00000002907	Plekha6	13
ENSRNOG00000002908	Slc35a4	18
ENSRNOG00000002911	Alb	14
ENSRNOG00000002912	Parn	10
ENSRNOG00000002914	Trmt1	19
ENSRNOG00000002915	Trim11	10
ENSRNOG00000002916	Car4	10
ENSRNOG00000002917	Sec14l5	10
ENSRNOG00000002918	FAM187A	10
ENSRNOG00000002919	Gfap	10
ENSRNOG00000002921	Akap4	X
ENSRNOG00000002922	Adora2b	10
ENSRNOG00000002923	Zcchc13	X
ENSRNOG00000002926	Uap1	13
ENSRNOG00000002928	Guk1	10
ENSRNOG00000002930	Ppl	10
ENSRNOG00000002932	Wdr19	14
ENSRNOG00000002934	Atp1b1	13
ENSRNOG00000002935	Ankrd40	10
ENSRNOG00000002936	Golt1a	13
ENSRNOG00000002937	Ren	13
ENSRNOG00000002940	Ankrd17	14
