old_id	lifted_id	method	symbol
ENSRNOG00000045863	ENSRNOG00000045863	direct	NAA16
ENSRNOG00000045864	NA	unmapped	RGD1560203
ENSRNOG00000045865	ENSRNOG00000082542	id_history	OLR602
ENSRNOG00000045867	ENSRNOG00000087438	id_history	OLR860
ENSRNOG00000045868	NA	unmapped	RGD1559588
ENSRNOG00000045869	ENSRNOG00000075900	id_history	OLR559
ENSRNOG00000045872	ENSRNOG00000006924	symbol	TMEM125
ENSRNOG00000045875	NA	unmapped	AABR07035650.1
ENSRNOG00000045877	ENSRNOG00000000461	symbol	BRD2
ENSRNOG00000045879	ENSRNOG00000090272	id_history	OLR244
ENSRNOG00000045884	NA	unmapped	GM25994
ENSRNOG00000045885	ENSRNOG00000045885	direct	RPS17
ENSRNOG00000045886	NA	unmapped	OLR1439
ENSRNOG00000045887	NA	unmapped	AABR07033525.1
ENSRNOG00000045888	ENSRNOG00000045888	direct	RGD1562667
ENSRNOG00000045889	ENSRNOG00000045889	direct	LOC688282
ENSRNOG00000045892	ENSRNOG00000045892	direct	CFL2
ENSRNOG00000045893	NA	unmapped	AC129244.1
ENSRNOG00000045894	NA	unmapped	AABR07036972.1
ENSRNOG00000045895	ENSRNOG00000045895	direct	DCP2
ENSRNOG00000045896	NA	unmapped	AABR07055511.1
ENSRNOG00000045897	ENSRNOG00000072020	symbol	DEFB15
ENSRNOG00000045900	ENSRNOG00000087452	id_history	OLR791
ENSRNOG00000045902	ENSRNOG00000065701	symbol	IZUMO2
ENSRNOG00000045903	NA	unmapped	OLR1146
ENSRNOG00000045905	ENSRNOG00000045905	direct	KDM4D
ENSRNOG00000045907	ENSRNOG00000071662	id_history	OLR203
ENSRNOG00000045908	ENSRNOG00000045908	direct	AABR07044416.1
ENSRNOG00000045909	NA	unmapped	MIR344I
ENSRNOG00000045911	ENSRNOG00000001387	symbol	MEPCE
ENSRNOG00000045913	ENSRNOG00000045913	direct	PRDM16
ENSRNOG00000045914	ENSRNOG00000090764	symbol	TAAR7D
ENSRNOG00000045916	NA	unmapped	AABR07004018.1
ENSRNOG00000045917	NA	unmapped	AABR07028749.1
ENSRNOG00000045918	ENSRNOG00000045918	direct	JARID2
ENSRNOG00000045919	NA	unmapped	LOC103694120
ENSRNOG00000045920	ENSRNOG00000045920	direct	MCU
ENSRNOG00000045921	NA	unmapped	VOM1R4
ENSRNOG00000045922	NA	unmapped	LOC100910953
ENSRNOG00000045923	NA	unmapped	AABR07027157.1
ENSRNOG00000045924	NA	unmapped	RT1-T24-3
ENSRNOG00000045926	ENSRNOG00000045926	direct	LRRC45
ENSRNOG00000045927	NA	unmapped	AABR07036167.1
ENSRNOG00000045929	NA	unmapped	SPATC1L
ENSRNOG00000045930	ENSRNOG00000077350	id_history	OLR1560
ENSRNOG00000045931	ENSRNOG00000045931	direct	SIK3
ENSRNOG00000045932	ENSRNOG00000091271	id_history	OLR1391
ENSRNOG00000045933	ENSRNOG00000070875	symbol	NAT8F4
ENSRNOG00000045937	ENSRNOG00000039251	symbol	SPINK9
ENSRNOG00000045939	NA	unmapped	AABR07062791.1
ENSRNOG00000045940	ENSRNOG00000074767	id_history	OLR1398
ENSRNOG00000045941	ENSRNOG00000045941	direct	SUSD6
ENSRNOG00000045943	ENSRNOG00000069749	symbol	RNF170
ENSRNOG00000045945	NA	unmapped	AABR07066440.1
ENSRNOG00000045947	ENSRNOG00000045947	direct	ACSBG2
ENSRNOG00000045948	ENSRNOG00000045948	direct	ARL10
ENSRNOG00000045949	ENSRNOG00000045949	direct	FAAHL
ENSRNOG00000045951	NA	unmapped	AC118427.1
ENSRNOG00000045952	ENSRNOG00000045952	direct	EPHB4
ENSRNOG00000045953	ENSRNOG00000045953	direct	TEX13C
ENSRNOG00000045955	ENSRNOG00000059891	symbol	MRGBP
ENSRNOG00000045957	ENSRNOG00000072576	id_history	OLR302
ENSRNOG00000045959	NA	unmapped	OLR1699
ENSRNOG00000045960	NA	unmapped	AC103179.1
ENSRNOG00000045961	ENSRNOG00000045961	direct	LYRM7
ENSRNOG00000045962	NA	unmapped	AABR07066096.1
ENSRNOG00000045963	NA	unmapped	AABR07027718.1
ENSRNOG00000045964	NA	unmapped	LOC102556410
ENSRNOG00000045965	ENSRNOG00000021731	symbol	N4BP3
ENSRNOG00000045966	NA	unmapped	AABR07051548.1
ENSRNOG00000045967	NA	unmapped	AABR07064061.1
ENSRNOG00000045968	NA	unmapped	RGD1561310
ENSRNOG00000045969	ENSRNOG00000089538	id_history	OLR1135
ENSRNOG00000045970	NA	unmapped	AABR07067508.1
ENSRNOG00000045971	ENSRNOG00000089639	id_history	OLR1220
ENSRNOG00000045972	ENSRNOG00000074152	id_history	OLR1194
ENSRNOG00000045973	ENSRNOG00000045973	direct	GZMB
ENSRNOG00000045975	NA	unmapped	AABR07067388.1
ENSRNOG00000045977	ENSRNOG00000085907	id_history	OLR767
ENSRNOG00000045978	ENSRNOG00000066473	id_history	HIST2H4
ENSRNOG00000045980	ENSRNOG00000068378	symbol	KLK1
ENSRNOG00000045981	ENSRNOG00000072966	id_history	OLR1262
ENSRNOG00000045984	NA	unmapped	AABR07065750.1
ENSRNOG00000045985	NA	unmapped	AC131537.1
ENSRNOG00000045988	ENSRNOG00000075240	id_history	OLR775
ENSRNOG00000045989	ENSRNOG00000047321	symbol	HBA-A3
ENSRNOG00000045990	ENSRNOG00000008040	id_history	LOC100912261
ENSRNOG00000045991	ENSRNOG00000090734	symbol	SPINK1L
ENSRNOG00000045992	ENSRNOG00000045992	direct	TLR8
ENSRNOG00000045993	ENSRNOG00000070533	id_history	OLR1274
ENSRNOG00000045994	ENSRNOG00000045994	direct	MIR6333
ENSRNOG00000045995	NA	unmapped	AABR07025048.1
ENSRNOG00000045997	ENSRNOG00000045997	direct	CHST14
ENSRNOG00000045998	ENSRNOG00000045998	direct	SEMA6B
ENSRNOG00000045999	ENSRNOG00000069635	symbol	TNFAIP8L1
ENSRNOG00000046000	ENSRNOG00000046000	direct	CLASRP
ENSRNOG00000046001	ENSRNOG00000046001	direct	AABR07030823.1
ENSRNOG00000046002	ENSRNOG00000046002	direct	MICOS13
ENSRNOG00000046004	ENSRNOG00000087903	id_history	OLR346
ENSRNOG00000046005	ENSRNOG00000046005	direct	SCD2
ENSRNOG00000046006	NA	unmapped	C12H7ORF61
ENSRNOG00000046007	ENSRNOG00000046007	direct	CLDN3
ENSRNOG00000046010	NA	unmapped	AABR07034742.1
ENSRNOG00000046011	NA	unmapped	AABR07065645.1
ENSRNOG00000046012	NA	unmapped	AABR07038853.1
ENSRNOG00000046016	NA	unmapped	AABR07056613.1
ENSRNOG00000046017	NA	unmapped	AABR07043601.2
ENSRNOG00000046020	NA	unmapped	AC115277.2
ENSRNOG00000046021	ENSRNOG00000046021	direct	PCSK1N
ENSRNOG00000046022	ENSRNOG00000016394	symbol	WDR77
ENSRNOG00000046023	ENSRNOG00000046023	direct	EXOC4
ENSRNOG00000046024	NA	unmapped	AABR07048419.1
ENSRNOG00000046025	ENSRNOG00000080304	id_history	OLR575
ENSRNOG00000046027	NA	unmapped	AABR07034730.1
ENSRNOG00000046028	ENSRNOG00000046028	direct	HAUS6
ENSRNOG00000046029	NA	unmapped	AABR07055792.1
ENSRNOG00000046031	ENSRNOG00000000455	symbol	TAP2
ENSRNOG00000046032	NA	unmapped	OLR397
ENSRNOG00000046036	ENSRNOG00000046036	direct	ITPRIP
ENSRNOG00000046037	NA	unmapped	AABR07002384.1
ENSRNOG00000046038	ENSRNOG00000088632	id_history	LOC100912327
ENSRNOG00000046040	ENSRNOG00000082313	id_history	OLR1445
ENSRNOG00000046041	ENSRNOG00000071834	id_history	OLR1171
ENSRNOG00000046042	ENSRNOG00000002960	symbol	NDP
ENSRNOG00000046043	ENSRNOG00000079366	id_history	OLR789
ENSRNOG00000046044	ENSRNOG00000046044	direct	ZDHHC25
ENSRNOG00000046046	ENSRNOG00000069072	symbol	LY49I2
ENSRNOG00000046047	NA	unmapped	AC120291.2
ENSRNOG00000046048	NA	unmapped	AABR07024825.1
ENSRNOG00000046049	NA	unmapped	AABR07064304.1
ENSRNOG00000046050	ENSRNOG00000046050	direct	DENND1C
ENSRNOG00000046051	ENSRNOG00000066712	symbol	SCCPDH
ENSRNOG00000046052	NA	unmapped	AABR07017623.2
ENSRNOG00000046053	ENSRNOG00000046053	direct	NUDT11
ENSRNOG00000046057	ENSRNOG00000046057	direct	PNMT
ENSRNOG00000046058	ENSRNOG00000084324	id_history	OLR784
ENSRNOG00000046060	NA	unmapped	AABR07067441.1
ENSRNOG00000046061	ENSRNOG00000073684	id_history	OLR229
ENSRNOG00000046062	NA	unmapped	LOC103694506
ENSRNOG00000046063	NA	unmapped	AABR07036920.1
ENSRNOG00000046064	NA	unmapped	AABR07064711.1
ENSRNOG00000046067	NA	unmapped	AABR07028480.1
ENSRNOG00000046068	NA	unmapped	AABR07027088.1
ENSRNOG00000046069	ENSRNOG00000046069	direct	HIGD1C
ENSRNOG00000046071	ENSRNOG00000046071	direct	MIR3566
ENSRNOG00000046072	ENSRNOG00000090617	id_history	OLR1392
ENSRNOG00000046074	NA	unmapped	AABR07011278.1
ENSRNOG00000046075	ENSRNOG00000081022	symbol	DEFA8
ENSRNOG00000046076	ENSRNOG00000046076	direct	TSPAN10
ENSRNOG00000046078	NA	unmapped	AABR07072826.1
ENSRNOG00000046079	NA	unmapped	OLR774
ENSRNOG00000046080	ENSRNOG00000046080	direct	AABR07004560.1
ENSRNOG00000046081	NA	unmapped	AABR07015079.1
ENSRNOG00000046083	NA	unmapped	AABR07055726.1
ENSRNOG00000046085	NA	unmapped	GON7
ENSRNOG00000046086	ENSRNOG00000046086	direct	TMC8
ENSRNOG00000046088	ENSRNOG00000080141	symbol	TAS2R123
ENSRNOG00000046089	NA	unmapped	AABR07017763.1
ENSRNOG00000046092	NA	unmapped	AABR07003935.1
ENSRNOG00000046094	ENSRNOG00000062573	symbol	CD151
ENSRNOG00000046095	ENSRNOG00000075984	id_history	OLR850
ENSRNOG00000046097	ENSRNOG00000046097	direct	AABR07042071.1
ENSRNOG00000046099	NA	unmapped	OLR1239
ENSRNOG00000046100	NA	unmapped	AABR07036119.1
ENSRNOG00000046102	NA	unmapped	AABR07003935.2
ENSRNOG00000046104	NA	unmapped	AABR07066416.2
ENSRNOG00000046105	NA	unmapped	AABR07067378.1
ENSRNOG00000046106	NA	unmapped	MIR351-2
ENSRNOG00000046109	ENSRNOG00000067332	symbol	STMP1
ENSRNOG00000046110	ENSRNOG00000078855	id_history	OLR898
ENSRNOG00000046112	ENSRNOG00000046112	direct	DEDD2
ENSRNOG00000046113	NA	unmapped	AABR07032441.1
ENSRNOG00000046115	ENSRNOG00000046115	direct	MIR6332
ENSRNOG00000046120	ENSRNOG00000009530	symbol	UCHL3
ENSRNOG00000046121	ENSRNOG00000046121	direct	AABR07030793.1
ENSRNOG00000046122	ENSRNOG00000082122	id_history	OLR446
ENSRNOG00000046123	NA	unmapped	AABR07058633.1
ENSRNOG00000046124	NA	unmapped	AABR07057872.1
ENSRNOG00000046126	ENSRNOG00000083097	id_history	OLR713
ENSRNOG00000046128	ENSRNOG00000046128	direct	GPR108
ENSRNOG00000046129	NA	unmapped	OLR1617
ENSRNOG00000046131	NA	unmapped	AC142178.1
ENSRNOG00000046132	NA	unmapped	AABR07024439.1
ENSRNOG00000046133	ENSRNOG00000028238	symbol	SH3BGR
ENSRNOG00000046134	ENSRNOG00000066195	id_history	OLR1551
ENSRNOG00000046136	ENSRNOG00000085798	id_history	OLR1251
ENSRNOG00000046137	NA	unmapped	AABR07051804.1
ENSRNOG00000046139	ENSRNOG00000046139	direct	SYT14
ENSRNOG00000046140	NA	unmapped	AABR07049184.1
ENSRNOG00000046142	ENSRNOG00000020109	symbol	DMRTC2
ENSRNOG00000046143	ENSRNOG00000046143	direct	PGAP3
ENSRNOG00000046144	ENSRNOG00000064755	symbol	HIST1H2AIL1
ENSRNOG00000046145	NA	unmapped	AABR07019437.1
ENSRNOG00000046147	ENSRNOG00000070112	symbol	KNOP1
ENSRNOG00000046150	NA	unmapped	AABR07008805.1
ENSRNOG00000046151	ENSRNOG00000046151	direct	TUBB1
ENSRNOG00000046153	NA	unmapped	LOC108349745
ENSRNOG00000046154	NA	unmapped	AABR07031674.2
ENSRNOG00000046155	ENSRNOG00000046155	direct	LOC498675
ENSRNOG00000046156	ENSRNOG00000028899	symbol	ZBTB33
ENSRNOG00000046157	ENSRNOG00000068777	symbol	PWWP4
ENSRNOG00000046159	ENSRNOG00000046159	direct	GNS
ENSRNOG00000046160	NA	unmapped	AABR07065127.1
ENSRNOG00000046162	ENSRNOG00000081021	id_history	OLR278
ENSRNOG00000046163	NA	unmapped	AABR07042936.1
ENSRNOG00000046165	ENSRNOG00000046165	direct	MPTX1
ENSRNOG00000046168	ENSRNOG00000075763	symbol	PPM1L
ENSRNOG00000046171	ENSRNOG00000046171	direct	MLXIPL
ENSRNOG00000046172	ENSRNOG00000046172	direct	SF3B6
ENSRNOG00000046174	NA	unmapped	AABR07073146.1
ENSRNOG00000046176	NA	unmapped	AC118414.1
ENSRNOG00000046177	ENSRNOG00000063031	symbol	FAM131A
ENSRNOG00000046180	NA	unmapped	AABR07025476.1
ENSRNOG00000046181	ENSRNOG00000046181	direct	ANKS4B
ENSRNOG00000046182	NA	unmapped	OLR1395
ENSRNOG00000046183	NA	unmapped	AABR07055280.1
ENSRNOG00000046184	NA	unmapped	RGD1561143
ENSRNOG00000046185	ENSRNOG00000063734	id_history	LOC686677
ENSRNOG00000046186	NA	unmapped	AABR07030156.1
ENSRNOG00000046187	NA	unmapped	AABR07017824.1
ENSRNOG00000046188	ENSRNOG00000087831	id_history	OLR115
ENSRNOG00000046189	NA	unmapped	LOC100911926
ENSRNOG00000046190	NA	unmapped	AC112062.1
ENSRNOG00000046191	ENSRNOG00000046191	direct	CGAS
ENSRNOG00000046192	ENSRNOG00000012020	symbol	NSUN4
ENSRNOG00000046194	ENSRNOG00000046194	direct	MIR5126
ENSRNOG00000046195	ENSRNOG00000046195	direct	AABR07029596.1
ENSRNOG00000046196	ENSRNOG00000046196	direct	ICOS
ENSRNOG00000046197	NA	unmapped	AABR07017658.1
ENSRNOG00000046198	NA	unmapped	VOM2R19
ENSRNOG00000046199	NA	unmapped	VOM1R80
ENSRNOG00000046202	ENSRNOG00000046202	direct	METRNL
ENSRNOG00000046203	NA	unmapped	MIR322-2
ENSRNOG00000046204	ENSRNOG00000046204	direct	TSPAN15
ENSRNOG00000046207	ENSRNOG00000063043	symbol	CBX4
ENSRNOG00000046209	NA	unmapped	AABR07035267.1
ENSRNOG00000046211	ENSRNOG00000046211	direct	FBXW4
ENSRNOG00000046212	NA	unmapped	LOC102547811
ENSRNOG00000046214	ENSRNOG00000046214	direct	CYP27B1
ENSRNOG00000046216	ENSRNOG00000046216	direct	CD300C2
ENSRNOG00000046217	NA	unmapped	AABR07068179.1
ENSRNOG00000046219	ENSRNOG00000086679	id_history	OLR1346
ENSRNOG00000046222	ENSRNOG00000046222	direct	CEACAM4
ENSRNOG00000046223	ENSRNOG00000083767	id_history	OLR862
ENSRNOG00000046224	NA	unmapped	LOC100909683
ENSRNOG00000046225	ENSRNOG00000070365	id_history	OLR1273
ENSRNOG00000046226	NA	unmapped	AABR07003500.2
ENSRNOG00000046227	ENSRNOG00000046227	direct	TPRG1L
ENSRNOG00000046228	ENSRNOG00000088756	id_history	OLR402
ENSRNOG00000046229	NA	unmapped	AC130940.1
ENSRNOG00000046230	NA	unmapped	AABR07037590.1
ENSRNOG00000046231	ENSRNOG00000046231	direct	CACNA1S
ENSRNOG00000046234	ENSRNOG00000083587	id_history	OLR1252
ENSRNOG00000046235	NA	unmapped	OLFR1442
ENSRNOG00000046236	NA	unmapped	AABR07019512.1
ENSRNOG00000046239	ENSRNOG00000003580	symbol	UCP1
ENSRNOG00000046240	NA	unmapped	AABR07022023.1
ENSRNOG00000046241	ENSRNOG00000083587	id_history	OLR1252
ENSRNOG00000046242	ENSRNOG00000046242	direct	KLF7
ENSRNOG00000046243	ENSRNOG00000087356	symbol	PATE3
ENSRNOG00000046245	ENSRNOG00000046245	direct	AABR07057423.1
ENSRNOG00000046246	NA	unmapped	AABR07015881.1
ENSRNOG00000046250	ENSRNOG00000008615	symbol	MAL2
ENSRNOG00000046252	ENSRNOG00000046252	direct	TBL2
ENSRNOG00000046254	ENSRNOG00000046254	direct	ADGRE1
ENSRNOG00000046256	ENSRNOG00000046256	direct	RALGAPA1
ENSRNOG00000046257	ENSRNOG00000046257	direct	CTDSPL
ENSRNOG00000046258	ENSRNOG00000046258	direct	B3GNT5
ENSRNOG00000046260	ENSRNOG00000085328	id_history	LOC688320
ENSRNOG00000046261	ENSRNOG00000046261	direct	ACP5
ENSRNOG00000046262	NA	unmapped	3110082J24RIK
ENSRNOG00000046263	NA	unmapped	AC107267.1
ENSRNOG00000046264	ENSRNOG00000046264	direct	PCDHB7
ENSRNOG00000046265	ENSRNOG00000013073	symbol	SPINK6
ENSRNOG00000046267	ENSRNOG00000068378	symbol	KLK1
ENSRNOG00000046268	NA	unmapped	AC126877.1
ENSRNOG00000046271	ENSRNOG00000046271	direct	GSPT1
ENSRNOG00000046272	ENSRNOG00000003645	symbol	HNRNPAB
ENSRNOG00000046275	ENSRNOG00000006587	symbol	SETD3
ENSRNOG00000046276	ENSRNOG00000046276	direct	MYH3
ENSRNOG00000046279	ENSRNOG00000046279	direct	RGD1561890
ENSRNOG00000046280	ENSRNOG00000046280	direct	TCEAL5
ENSRNOG00000046282	ENSRNOG00000046282	direct	MIR6326
ENSRNOG00000046283	ENSRNOG00000046283	direct	TMEM41A
ENSRNOG00000046284	NA	unmapped	AABR07027451.1
ENSRNOG00000046286	NA	unmapped	AABR07055878.1
ENSRNOG00000046288	NA	unmapped	AABR07051353.1
ENSRNOG00000046289	NA	unmapped	AABR07051556.1
ENSRNOG00000046292	NA	unmapped	AABR07017635.1
ENSRNOG00000046294	ENSRNOG00000068088	id_history	RGD1624210
ENSRNOG00000046295	ENSRNOG00000027368	symbol	UBALD1
ENSRNOG00000046297	ENSRNOG00000046297	direct	KLK1C10
ENSRNOG00000046298	ENSRNOG00000023941	symbol	FAM178B
ENSRNOG00000046299	ENSRNOG00000064742	symbol	ATP5PB
ENSRNOG00000046301	NA	unmapped	LOC100361261
ENSRNOG00000046302	ENSRNOG00000079243	symbol	TAAR7B
ENSRNOG00000046305	NA	unmapped	LOC103690114
ENSRNOG00000046306	ENSRNOG00000075075	id_history	OLR796
ENSRNOG00000046307	ENSRNOG00000046307	direct	GLYCTK
ENSRNOG00000046308	ENSRNOG00000002101	symbol	PAICS
ENSRNOG00000046309	ENSRNOG00000046309	direct	GPR68
ENSRNOG00000046310	NA	unmapped	AABR07028492.3
ENSRNOG00000046311	NA	unmapped	LOC100910335
ENSRNOG00000046312	NA	unmapped	AC094221.1
ENSRNOG00000046313	ENSRNOG00000066065	symbol	BASP1
ENSRNOG00000046314	ENSRNOG00000046314	direct	AABR07044473.1
ENSRNOG00000046315	ENSRNOG00000082313	id_history	OLR1445
ENSRNOG00000046316	NA	unmapped	TOMM6
ENSRNOG00000046317	NA	unmapped	MIR295-2
ENSRNOG00000046319	NA	unmapped	AABR07000046.1
ENSRNOG00000046320	NA	unmapped	MIR6315
ENSRNOG00000046322	ENSRNOG00000074271	id_history	LOC100360049
ENSRNOG00000046323	NA	unmapped	LOC100361739
ENSRNOG00000046324	NA	unmapped	AABR07051726.1
ENSRNOG00000046325	NA	unmapped	AABR07031768.1
ENSRNOG00000046326	ENSRNOG00000046326	direct	RP1L1
ENSRNOG00000046327	ENSRNOG00000046327	direct	RBPJ
ENSRNOG00000046328	ENSRNOG00000090022	id_history	OLR1228
ENSRNOG00000046330	ENSRNOG00000046330	direct	AABR07029581.1
ENSRNOG00000046332	NA	unmapped	AABR07004812.1
ENSRNOG00000046333	ENSRNOG00000046333	direct	AABR07007032.1
ENSRNOG00000046334	ENSRNOG00000046334	direct	AABR07027753.1
ENSRNOG00000046335	NA	unmapped	AC120712.1
ENSRNOG00000046336	NA	unmapped	AC128721.1
ENSRNOG00000046338	NA	unmapped	LOC100910046
ENSRNOG00000046339	NA	unmapped	AABR07002473.1
ENSRNOG00000046340	ENSRNOG00000075806	id_history	OLR661
ENSRNOG00000046342	ENSRNOG00000046342	direct	LOC100359503
ENSRNOG00000046343	ENSRNOG00000046343	direct	CRYGA
ENSRNOG00000046345	ENSRNOG00000046345	direct	RPN1
ENSRNOG00000046346	ENSRNOG00000087600	id_history	OLR1063
ENSRNOG00000046347	ENSRNOG00000074334	id_history	OLR1370
ENSRNOG00000046348	NA	unmapped	AABR07052798.1
ENSRNOG00000046349	NA	unmapped	AABR07067829.1
ENSRNOG00000046350	ENSRNOG00000046350	direct	RGD1563818
ENSRNOG00000046353	ENSRNOG00000046353	direct	LOC501406
ENSRNOG00000046355	ENSRNOG00000046355	direct	OLFR122
ENSRNOG00000046356	NA	unmapped	AABR07017830.1
ENSRNOG00000046357	ENSRNOG00000046357	direct	ADH4
ENSRNOG00000046358	ENSRNOG00000071358	symbol	5S_RRNA
ENSRNOG00000046359	NA	unmapped	LOC100910467
ENSRNOG00000046361	ENSRNOG00000046361	direct	HOXA7
ENSRNOG00000046362	NA	unmapped	AABR07009457.1
ENSRNOG00000046363	NA	unmapped	AABR07029907.1
ENSRNOG00000046364	NA	unmapped	AABR07071243.1
ENSRNOG00000046365	ENSRNOG00000046365	direct	OIT3
ENSRNOG00000046366	ENSRNOG00000046366	direct	DMD
ENSRNOG00000046368	ENSRNOG00000079426	symbol	DUSP14L1
ENSRNOG00000046369	NA	unmapped	AABR07047633.1
ENSRNOG00000046372	ENSRNOG00000077123	symbol	OLR1049
ENSRNOG00000046375	NA	unmapped	LOC100910953
ENSRNOG00000046377	ENSRNOG00000046377	direct	BTNL9
ENSRNOG00000046379	NA	unmapped	SRM
ENSRNOG00000046380	NA	unmapped	AABR07027324.1
ENSRNOG00000046382	ENSRNOG00000045795	symbol	GATD1
ENSRNOG00000046383	NA	unmapped	AABR07030156.2
ENSRNOG00000046384	ENSRNOG00000080227	id_history	OLR1219
ENSRNOG00000046386	ENSRNOG00000086094	id_history	OLR1353
ENSRNOG00000046390	ENSRNOG00000046390	direct	TCEAL3
ENSRNOG00000046391	ENSRNOG00000064975	symbol	FAM177A1
ENSRNOG00000046392	ENSRNOG00000084504	id_history	OLR23
ENSRNOG00000046393	ENSRNOG00000020982	symbol	FAU
ENSRNOG00000046395	ENSRNOG00000046395	direct	AABR07006576.1
ENSRNOG00000046397	NA	unmapped	AC130624.1
ENSRNOG00000046401	NA	unmapped	AABR07065886.1
ENSRNOG00000046403	NA	unmapped	AABR07028137.1
ENSRNOG00000046404	NA	unmapped	LOC291276
ENSRNOG00000046405	ENSRNOG00000057619	symbol	HIC1
ENSRNOG00000046407	NA	unmapped	AC098125.2
ENSRNOG00000046410	NA	unmapped	AC131537.2
ENSRNOG00000046411	NA	unmapped	LOC100910445
ENSRNOG00000046413	ENSRNOG00000067234	id_history	RNO-MIR-598-1
ENSRNOG00000046414	ENSRNOG00000000195	symbol	VWA5A
ENSRNOG00000046417	NA	unmapped	AABR07017714.1
ENSRNOG00000046418	ENSRNOG00000079370	id_history	OLR1581
ENSRNOG00000046419	ENSRNOG00000071358	symbol	5S_RRNA
ENSRNOG00000046420	NA	unmapped	AABR07006458.1
ENSRNOG00000046421	ENSRNOG00000046421	direct	LOC108350036
ENSRNOG00000046424	ENSRNOG00000046424	direct	MFN2
ENSRNOG00000046425	ENSRNOG00000073140	id_history	OLR1388
ENSRNOG00000046426	ENSRNOG00000068669	symbol	ANKRD66
ENSRNOG00000046427	NA	unmapped	AABR07036649.1
ENSRNOG00000046428	ENSRNOG00000075066	symbol	LRRC75B
ENSRNOG00000046430	NA	unmapped	AC136847.1
ENSRNOG00000046431	ENSRNOG00000074060	symbol	VOM2R25
ENSRNOG00000046433	ENSRNOG00000075538	id_history	OLR717
ENSRNOG00000046434	ENSRNOG00000064755	symbol	HIST1H2AIL1
ENSRNOG00000046438	NA	unmapped	AABR07000583.1
ENSRNOG00000046439	ENSRNOG00000046439	direct	VPS37C
ENSRNOG00000046440	NA	unmapped	AABR07071393.1
ENSRNOG00000046441	NA	unmapped	AABR07062102.1
ENSRNOG00000046443	ENSRNOG00000046443	direct	MTHFSD
ENSRNOG00000046444	NA	unmapped	AABR07004949.1
ENSRNOG00000046445	ENSRNOG00000046445	direct	RCOR3
ENSRNOG00000046447	ENSRNOG00000046424	symbol	MFN2
ENSRNOG00000046448	NA	unmapped	OLR582
ENSRNOG00000046449	ENSRNOG00000046449	direct	NPY
ENSRNOG00000046450	NA	unmapped	AABR07032904.1
ENSRNOG00000046452	ENSRNOG00000046452	direct	FCGR2B
ENSRNOG00000046453	ENSRNOG00000068468	symbol	DEFA9
ENSRNOG00000046454	NA	unmapped	AABR07059900.1
ENSRNOG00000046455	ENSRNOG00000046455	direct	LOC100911224
ENSRNOG00000046456	ENSRNOG00000076533	id_history	OLR237
ENSRNOG00000046457	NA	unmapped	AC141334.1
ENSRNOG00000046458	ENSRNOG00000046458	direct	PDX1
ENSRNOG00000046460	ENSRNOG00000046460	direct	AABR07022144.1
ENSRNOG00000046466	NA	unmapped	AABR07017677.1
ENSRNOG00000046468	ENSRNOG00000046468	direct	PTGFR
ENSRNOG00000046469	ENSRNOG00000046469	direct	ZFP300
ENSRNOG00000046472	ENSRNOG00000046472	direct	ARFGAP3
ENSRNOG00000046473	ENSRNOG00000046473	direct	NEWGENE_735020
ENSRNOG00000046475	NA	unmapped	MIR148A
ENSRNOG00000046476	ENSRNOG00000046476	direct	CTSJ
ENSRNOG00000046477	NA	unmapped	AABR07037523.1
ENSRNOG00000046478	NA	unmapped	MIR6324
ENSRNOG00000046479	ENSRNOG00000046479	direct	CHAF1A
ENSRNOG00000046480	ENSRNOG00000046480	direct	ZFP764L1
ENSRNOG00000046482	ENSRNOG00000046482	direct	ZNF750
ENSRNOG00000046484	ENSRNOG00000046484	direct	CCDC160
ENSRNOG00000046487	ENSRNOG00000046487	direct	POU5F1
ENSRNOG00000046489	ENSRNOG00000074313	id_history	LOC100362690
ENSRNOG00000046492	ENSRNOG00000046492	direct	NEMP1
ENSRNOG00000046493	ENSRNOG00000046493	direct	PNPO
ENSRNOG00000046494	NA	unmapped	LOC100361018
ENSRNOG00000046497	ENSRNOG00000046497	direct	BRAP
ENSRNOG00000046498	NA	unmapped	AABR07055309.1
ENSRNOG00000046500	ENSRNOG00000070901	symbol	IRGQ
ENSRNOG00000046501	ENSRNOG00000074621	id_history	OLR598
ENSRNOG00000046502	ENSRNOG00000046502	direct	LONP1
ENSRNOG00000046504	ENSRNOG00000086211	id_history	OLR1250
ENSRNOG00000046505	ENSRNOG00000046505	direct	BEND3
ENSRNOG00000046510	ENSRNOG00000074737	id_history	OLR1257
ENSRNOG00000046512	ENSRNOG00000072322	id_history	OLR1582
ENSRNOG00000046515	ENSRNOG00000046515	direct	ST6GAL2
ENSRNOG00000046516	NA	unmapped	OLFR873
ENSRNOG00000046517	ENSRNOG00000046517	direct	AC099108.1
ENSRNOG00000046519	NA	unmapped	AABR07072748.1
ENSRNOG00000046520	NA	unmapped	AC141152.1
ENSRNOG00000046521	ENSRNOG00000015365	symbol	COL4A3
ENSRNOG00000046524	NA	unmapped	AABR07018434.1
ENSRNOG00000046526	ENSRNOG00000067280	id_history	LOC100911489
ENSRNOG00000046527	ENSRNOG00000005486	symbol	PHF20L1
ENSRNOG00000046529	NA	unmapped	LOC259246
ENSRNOG00000046530	ENSRNOG00000046530	direct	ZDHHC16
ENSRNOG00000046532	NA	unmapped	AABR07037347.1
