feature_ID	symbol	biotype
ENSRNOG00000018952	Sema3g	protein_coding
ENSRNOG00000018953	Cblc	protein_coding
ENSRNOG00000018954	Tsnaxip1	protein_coding
ENSRNOG00000018955	Or6ae1	protein_coding
ENSRNOG00000018958	Mt3	protein_coding
ENSRNOG00000018960	Syne1	protein_coding
ENSRNOG00000018962	Ctf1	protein_coding
ENSRNOG00000018964	Gss	protein_coding
ENSRNOG00000018967	Wdr59	protein_coding
ENSRNOG00000018969	Gpatch4	protein_coding
ENSRNOG00000018971	Mob3a	protein_coding
ENSRNOG00000018972	Rab18	protein_coding
ENSRNOG00000018974	Ern2	protein_coding
ENSRNOG00000018975	Atg9a	protein_coding
ENSRNOG00000018977	Ap3d1	protein_coding
ENSRNOG00000018978	Scart1	protein_coding
ENSRNOG00000018980	Tjap1	protein_coding
ENSRNOG00000018982	Entpd3	protein_coding
ENSRNOG00000018985	Grk2	protein_coding
ENSRNOG00000018986	Fbxl19	protein_coding
ENSRNOG00000018987	Crebzf	protein_coding
ENSRNOG00000018988	Ing5	protein_coding
ENSRNOG00000018991	Gsn	protein_coding
ENSRNOG00000018992	Dpysl3	protein_coding
ENSRNOG00000018993	Ilk	protein_coding
ENSRNOG00000018994	Psmc4	protein_coding
ENSRNOG00000018996	Phf7	protein_coding
ENSRNOG00000018997	Myh7b	protein_coding
ENSRNOG00000018998	Yipf3	protein_coding
ENSRNOG00000018999	Cdc14b	protein_coding
ENSRNOG00000019000	Limk2	protein_coding
ENSRNOG00000019004	Mt4	protein_coding
ENSRNOG00000019005	Pde8a	protein_coding
ENSRNOG00000019007	Rpl14	protein_coding
ENSRNOG00000019009	Arrdc2	protein_coding
ENSRNOG00000019012	D2hgdh	protein_coding
ENSRNOG00000019014	Ndst1	protein_coding
ENSRNOG00000019018	Plat	protein_coding
ENSRNOG00000019019	Fitm1	protein_coding
ENSRNOG00000019020	Bbs2	protein_coding
ENSRNOG00000019022	Fam89a	protein_coding
ENSRNOG00000019023	Tars1	protein_coding
ENSRNOG00000019024	Trim67	protein_coding
ENSRNOG00000019027	Habp4	protein_coding
ENSRNOG00000019028	Znrf1	protein_coding
ENSRNOG00000019031	Neu4	protein_coding
ENSRNOG00000019035	Trpm8	protein_coding
ENSRNOG00000019036	Ldhd	protein_coding
ENSRNOG00000019039	Inpp5e	protein_coding
ENSRNOG00000019041	Psme1	protein_coding
ENSRNOG00000019043	Pdcd1	protein_coding
ENSRNOG00000019044	Adam30	protein_coding
ENSRNOG00000019046	Reg4	protein_coding
ENSRNOG00000019047	Ola1	protein_coding
ENSRNOG00000019050	Ifit1	protein_coding
ENSRNOG00000019052	Ankzf1	protein_coding
ENSRNOG00000019057	Prkcq	protein_coding
ENSRNOG00000019058	Gstm3	protein_coding
ENSRNOG00000019059	Zfp1	protein_coding
ENSRNOG00000019063	Fbxo38	protein_coding
ENSRNOG00000019065	Zfp385b	protein_coding
ENSRNOG00000019068	Ctrb1	protein_coding
ENSRNOG00000019069	Nxf1	protein_coding
ENSRNOG00000019073	Ikbkb	protein_coding
ENSRNOG00000019074	Alox12e	protein_coding
ENSRNOG00000019075	Stat5b	protein_coding
ENSRNOG00000019077	Lipa	protein_coding
ENSRNOG00000019079	Polr1c	protein_coding
ENSRNOG00000019080	Hsd3b7	protein_coding
ENSRNOG00000019085	Xpo5	protein_coding
ENSRNOG00000019086	Gucy2f	protein_coding
ENSRNOG00000019087	Fam174a	protein_coding
ENSRNOG00000019090	Cct3	protein_coding
ENSRNOG00000019091	Wtap	protein_coding
ENSRNOG00000019093	Nrg2	protein_coding
ENSRNOG00000019096	Hsd17b3	protein_coding
ENSRNOG00000019097	Bap1	protein_coding
ENSRNOG00000019098	Car5a	protein_coding
ENSRNOG00000019099	Zfp334	protein_coding
ENSRNOG00000019100	Kif2c	protein_coding
ENSRNOG00000019103	Cln3	protein_coding
ENSRNOG00000019105	Dpp8	protein_coding
ENSRNOG00000019106	Rps17l2	protein_coding
ENSRNOG00000019107	Dbi-ps3	protein_coding
ENSRNOG00000019108	Rmi1	protein_coding
ENSRNOG00000019109	Thap11	protein_coding
ENSRNOG00000019110	Ocstamp	protein_coding
ENSRNOG00000019112	Chp2	protein_coding
ENSRNOG00000019113	Hnrnpk	protein_coding
ENSRNOG00000019118	Slc13a3	protein_coding
ENSRNOG00000019120	Hmgcs2	protein_coding
ENSRNOG00000019122	Sec16a	protein_coding
ENSRNOG00000019124	Elovl3	protein_coding
ENSRNOG00000019128	St8sia4	protein_coding
ENSRNOG00000019129	Fcgbp	protein_coding
ENSRNOG00000019132	Fv1	protein_coding
ENSRNOG00000019134	Htr4	protein_coding
ENSRNOG00000019136	Scamp2	protein_coding
ENSRNOG00000019138	Clec11a	protein_coding
ENSRNOG00000019140	Banp	protein_coding
ENSRNOG00000019141	Ch25h	protein_coding
ENSRNOG00000019142	Fas	protein_coding
ENSRNOG00000019143	Galnt2	protein_coding
ENSRNOG00000019145	Kdm2a	protein_coding
ENSRNOG00000019147	Stom	protein_coding
ENSRNOG00000019150	Polb	protein_coding
ENSRNOG00000019152	Trpc4ap	protein_coding
ENSRNOG00000019154	Zmynd8	protein_coding
ENSRNOG00000019159	Jakmip2	protein_coding
ENSRNOG00000019161	Cpeb1	protein_coding
ENSRNOG00000019162	Emc9	protein_coding
ENSRNOG00000019163	Syt6	protein_coding
ENSRNOG00000019164	Uba1	protein_coding
ENSRNOG00000019165	Mrpl51	protein_coding
ENSRNOG00000019168	Nxt2	protein_coding
ENSRNOG00000019169	C19h1orf131	protein_coding
ENSRNOG00000019170	Il27	protein_coding
ENSRNOG00000019174	Chtf18	protein_coding
ENSRNOG00000019175	Ercc6l2	protein_coding
ENSRNOG00000019176	Kcne5	protein_coding
ENSRNOG00000019177	Psd2	protein_coding
ENSRNOG00000019178	Taf10	protein_coding
ENSRNOG00000019179	Ggta1	protein_coding
ENSRNOG00000019180	Acsl4	protein_coding
ENSRNOG00000019181	Myoz3	protein_coding
ENSRNOG00000019183	Alox15	protein_coding
ENSRNOG00000019184	Npr3	protein_coding
ENSRNOG00000019186	Tmem53	protein_coding
ENSRNOG00000019187	Dnajb7	protein_coding
ENSRNOG00000019189	Acat2	protein_coding
ENSRNOG00000019190	Ankrd22	protein_coding
ENSRNOG00000019193	Stx1b	protein_coding
ENSRNOG00000019194	Pitx3	protein_coding
ENSRNOG00000019195	Polh	protein_coding
ENSRNOG00000019196	Xpnpep3	protein_coding
ENSRNOG00000019199	Cracr2b	protein_coding
ENSRNOG00000019201	Naxe	protein_coding
ENSRNOG00000019202	Pvr	protein_coding
ENSRNOG00000019203	Eya2	protein_coding
ENSRNOG00000019205	Gnpat	protein_coding
ENSRNOG00000019206	Nupr1	protein_coding
ENSRNOG00000019207	Shank1	protein_coding
ENSRNOG00000019208	P2rx5	protein_coding
ENSRNOG00000019211	Olfml3	protein_coding
ENSRNOG00000019212	Tpp1	protein_coding
ENSRNOG00000019216	Il12rb1	protein_coding
ENSRNOG00000019217	Adrb2	protein_coding
ENSRNOG00000019219	Vamp1	protein_coding
ENSRNOG00000019220	Rhod	protein_coding
ENSRNOG00000019221	Gstm4	protein_coding
ENSRNOG00000019222	Tfdp1	protein_coding
ENSRNOG00000019223	Atp5f1c	protein_coding
ENSRNOG00000019228	Pik3r2	protein_coding
ENSRNOG00000019229	Fbl	protein_coding
ENSRNOG00000019232	Qng1	protein_coding
ENSRNOG00000019235	Rbm22	protein_coding
ENSRNOG00000019236	Rnf220	protein_coding
ENSRNOG00000019240	Ampd2	protein_coding
ENSRNOG00000019243	Glb1l	protein_coding
ENSRNOG00000019244	Mxra8	protein_coding
ENSRNOG00000019245	Sgf29	protein_coding
ENSRNOG00000019246	LOC100362709	protein_coding
ENSRNOG00000019249	Ap3b2	protein_coding
ENSRNOG00000019252	Slco6b1	protein_coding
ENSRNOG00000019253	Bcar1	protein_coding
ENSRNOG00000019254	Dyrk1b	protein_coding
ENSRNOG00000019257	Kif27	protein_coding
ENSRNOG00000019260	Ceacam20	protein_coding
ENSRNOG00000019262	Trak1	protein_coding
ENSRNOG00000019264	Ltbr	protein_coding
ENSRNOG00000019265	Pcdh12	protein_coding
ENSRNOG00000019266	Tmem223	protein_coding
ENSRNOG00000019267	Dkk4	protein_coding
ENSRNOG00000019268	Pelp1	protein_coding
ENSRNOG00000019270	P2ry6	protein_coding
ENSRNOG00000019271	Ulk4	protein_coding
ENSRNOG00000019272	Gkap1	protein_coding
ENSRNOG00000019273	Capn7	protein_coding
ENSRNOG00000019276	Dele1	protein_coding
ENSRNOG00000019277	Vdac3	protein_coding
ENSRNOG00000019278	Fsd2	protein_coding
ENSRNOG00000019280	C1h19orf18	protein_coding
ENSRNOG00000019281	Glmp	protein_coding
ENSRNOG00000019282	Ubqln1	protein_coding
ENSRNOG00000019283	P2ry2	protein_coding
ENSRNOG00000019288	Ogfod1	protein_coding
ENSRNOG00000019290	Pskh1	protein_coding
ENSRNOG00000019294	Stk16	protein_coding
ENSRNOG00000019295	Rab12	protein_coding
ENSRNOG00000019296	Gnat2	protein_coding
ENSRNOG00000019298	Dctn4	protein_coding
ENSRNOG00000019299	Edem2	protein_coding
ENSRNOG00000019301	Lipm	protein_coding
ENSRNOG00000019302	Stx4	protein_coding
ENSRNOG00000019305	Sh3tc2	protein_coding
ENSRNOG00000019306	Syt12	protein_coding
ENSRNOG00000019308	Arrb2	protein_coding
ENSRNOG00000019311	Nfkb2	protein_coding
ENSRNOG00000019316	Sh3bp4	protein_coding
ENSRNOG00000019317	Cplx3	protein_coding
ENSRNOG00000019318	Syt3	protein_coding
ENSRNOG00000019319	Fchsd2	protein_coding
ENSRNOG00000019321	Cck	protein_coding
ENSRNOG00000019322	Notch1	protein_coding
ENSRNOG00000019325	Rnf185	protein_coding
ENSRNOG00000019326	Cfdp1	protein_coding
ENSRNOG00000019328	Phgdh	protein_coding
ENSRNOG00000019330	Procr	protein_coding
ENSRNOG00000019332	Gtpbp2	protein_coding
ENSRNOG00000019333	Hipk1	protein_coding
ENSRNOG00000019336	Gata3	protein_coding
ENSRNOG00000019338	Dll3	protein_coding
ENSRNOG00000019339	Ttll11	protein_coding
ENSRNOG00000019340	Cep250	protein_coding
ENSRNOG00000019341	Tmem179b	protein_coding
ENSRNOG00000019342	Sult1a1	protein_coding
ENSRNOG00000019349	Sf3a2	protein_coding
ENSRNOG00000019350	Lyzl4	protein_coding
ENSRNOG00000019352	Emc6	protein_coding
ENSRNOG00000019353	Psmb10	protein_coding
ENSRNOG00000019354	Ptch1	protein_coding
ENSRNOG00000019355	Lman1l	protein_coding
ENSRNOG00000019356	Lrfn4	protein_coding
ENSRNOG00000019357	Tax1bp3	protein_coding
ENSRNOG00000019358	Esr1	protein_coding
ENSRNOG00000019361	Inpp5j	protein_coding
ENSRNOG00000019363	Inka1	protein_coding
ENSRNOG00000019365	Ablim3	protein_coding
ENSRNOG00000019367	Dclre1b	protein_coding
ENSRNOG00000019368	Scnn1a	protein_coding
ENSRNOG00000019369	Slx1b	protein_coding
ENSRNOG00000019372	Pc	protein_coding
ENSRNOG00000019374	Csk	protein_coding
ENSRNOG00000019376	Zfp329	protein_coding
ENSRNOG00000019377	Amh	protein_coding
ENSRNOG00000019381	Eri3	protein_coding
ENSRNOG00000019382	Zbtb47	protein_coding
ENSRNOG00000019383	Tef	protein_coding
ENSRNOG00000019384	Med11	protein_coding
ENSRNOG00000019387	Ifi30	protein_coding
ENSRNOG00000019388	Egfl7	protein_coding
ENSRNOG00000019390	Klhl40	protein_coding
ENSRNOG00000019394	Mpv17l2	protein_coding
ENSRNOG00000019400	Dag1	protein_coding
ENSRNOG00000019403	Afap1l1	protein_coding
ENSRNOG00000019404	Hhatl	protein_coding
ENSRNOG00000019407	Dmap1	protein_coding
ENSRNOG00000019409	Lipk	protein_coding
ENSRNOG00000019412	Rhbg	protein_coding
ENSRNOG00000019413	Atg16l2	protein_coding
ENSRNOG00000019414	Tmem79	protein_coding
ENSRNOG00000019416	Zfp94	protein_coding
ENSRNOG00000019417	Hsd3b5	protein_coding
ENSRNOG00000019418	Lrrc4b	protein_coding
ENSRNOG00000019419	Taf6l	protein_coding
ENSRNOG00000019422	Egr1	protein_coding
ENSRNOG00000019423	Dvl1	protein_coding
ENSRNOG00000019424	Aspdh	protein_coding
ENSRNOG00000019425	Gabarapl3	protein_coding
ENSRNOG00000019426	Ramac	protein_coding
ENSRNOG00000019427	Tescl	protein_coding
ENSRNOG00000019428	Higd1a	protein_coding
ENSRNOG00000019430	Coro1a	protein_coding
ENSRNOG00000019432	Lypd5	protein_coding
ENSRNOG00000019433	Rab3a	protein_coding
ENSRNOG00000019434	Adat1	protein_coding
ENSRNOG00000019435	Psd	protein_coding
ENSRNOG00000019438	Rnf31	protein_coding
ENSRNOG00000019439	Polr2g	protein_coding
ENSRNOG00000019440	Kcnn4	protein_coding
ENSRNOG00000019441	Hsd3b2	protein_coding
ENSRNOG00000019442	Josd2	protein_coding
ENSRNOG00000019445	Msln	protein_coding
ENSRNOG00000019447	Ecel1	protein_coding
ENSRNOG00000019448	Lipf	protein_coding
ENSRNOG00000019450	Etf1	protein_coding
ENSRNOG00000019451	Smtn	protein_coding
ENSRNOG00000019453	Rps5	protein_coding
ENSRNOG00000019455	Ap4b1	protein_coding
ENSRNOG00000019456	Kars1	protein_coding
ENSRNOG00000019458	Shpk	protein_coding
ENSRNOG00000019459	Oaz1	protein_coding
ENSRNOG00000019461	Zbtb3	protein_coding
ENSRNOG00000019463	Mad2l1bp	protein_coding
ENSRNOG00000019464	Ttc9c	protein_coding
ENSRNOG00000019466	Agpat2	protein_coding
ENSRNOG00000019467	Fer1l4	protein_coding
ENSRNOG00000019468	Rce1	protein_coding
ENSRNOG00000019470	Hao2	protein_coding
ENSRNOG00000019472	Ackr2	protein_coding
ENSRNOG00000019473	Dcun1d2	protein_coding
ENSRNOG00000019474	Rsph9	protein_coding
ENSRNOG00000019476	Agap1	protein_coding
ENSRNOG00000019477	Zmynd15	protein_coding
ENSRNOG00000019478	Irf9	protein_coding
ENSRNOG00000019479	Klf17	protein_coding
ENSRNOG00000019481	Cyp8b1	protein_coding
ENSRNOG00000019482	Gnao1	protein_coding
ENSRNOG00000019484	Slc6a9	protein_coding
ENSRNOG00000019485	Kat8	protein_coding
ENSRNOG00000019486	Trpv1	protein_coding
ENSRNOG00000019489	Armt1	protein_coding
ENSRNOG00000019490	Slc20a2	protein_coding
ENSRNOG00000019491	Stard10	protein_coding
ENSRNOG00000019492	Pomgnt2	protein_coding
ENSRNOG00000019495	Gbx2	protein_coding
ENSRNOG00000019496	Stat5a	protein_coding
ENSRNOG00000019497	Mrpl17	protein_coding
ENSRNOG00000019500	Cyp1a1	protein_coding
ENSRNOG00000019501	Rmnd1	protein_coding
ENSRNOG00000019503	Rec8	protein_coding
ENSRNOG00000019506	Dnajb2	protein_coding
ENSRNOG00000019507	Hnrnpul2	protein_coding
ENSRNOG00000019508	Wars2	protein_coding
ENSRNOG00000019509	Fbxl15	protein_coding
ENSRNOG00000019510	Tm4sf5	protein_coding
ENSRNOG00000019511	Mrps18a	protein_coding
ENSRNOG00000019518	Pde4c	protein_coding
ENSRNOG00000019519	Idnk	protein_coding
ENSRNOG00000019522	Ciao3	protein_coding
ENSRNOG00000019525	Hspa9	protein_coding
ENSRNOG00000019527	Chrnd	protein_coding
ENSRNOG00000019528	Plekhg6	protein_coding
ENSRNOG00000019529	Btbd1	protein_coding
ENSRNOG00000019532	Emc10	protein_coding
ENSRNOG00000019533	Klhl3	protein_coding
ENSRNOG00000019534	Ap2a2	protein_coding
ENSRNOG00000019536	Smim3	protein_coding
ENSRNOG00000019542	LOC134483037	protein_coding
ENSRNOG00000019544	Zbtb2	protein_coding
ENSRNOG00000019549	Akap12	protein_coding
ENSRNOG00000019550	Slc11a2	protein_coding
ENSRNOG00000019551	Psmb6	protein_coding
ENSRNOG00000019552	Lsm7	protein_coding
ENSRNOG00000019553	Ipo4	protein_coding
ENSRNOG00000019555	Arap1	protein_coding
ENSRNOG00000019556	Cd9	protein_coding
ENSRNOG00000019557	Asb18	protein_coding
ENSRNOG00000019559	Eaf1	protein_coding
ENSRNOG00000019560	Pde2a	protein_coding
ENSRNOG00000019565	Tbx15	protein_coding
ENSRNOG00000019568	Jund	protein_coding
ENSRNOG00000019570	Gng3	protein_coding
ENSRNOG00000019572	Lsm4	protein_coding
ENSRNOG00000019573	Lcat	protein_coding
ENSRNOG00000019574	Cuedc2	protein_coding
ENSRNOG00000019575	Rell2	protein_coding
ENSRNOG00000019577	Adamts19	protein_coding
ENSRNOG00000019578	Rps16	protein_coding
ENSRNOG00000019579	Edc3	protein_coding
ENSRNOG00000019582	Mthfd1l	protein_coding
ENSRNOG00000019584	Dlk1	protein_coding
ENSRNOG00000019586	Ccdc24	protein_coding
ENSRNOG00000019587	Ptprn	protein_coding
ENSRNOG00000019589	Tas1r3	protein_coding
ENSRNOG00000019590	Smg5	protein_coding
ENSRNOG00000019592	Iqca1	protein_coding
ENSRNOG00000019596	Smg9	protein_coding
ENSRNOG00000019598	Vegfa	protein_coding
ENSRNOG00000019604	Pld2	protein_coding
ENSRNOG00000019606	Trpv3	protein_coding
ENSRNOG00000019607	Bglap	protein_coding
ENSRNOG00000019609	B4galt2	protein_coding
ENSRNOG00000019612	Haghl	protein_coding
ENSRNOG00000019613	Syt9	protein_coding
ENSRNOG00000019614	Ptpn22	protein_coding
ENSRNOG00000019615	Colq	protein_coding
ENSRNOG00000019616	Prss8	protein_coding
ENSRNOG00000019618	Hdac3	protein_coding
ENSRNOG00000019620	Pmf1	protein_coding
ENSRNOG00000019622	Ackr3	protein_coding
ENSRNOG00000019624	Morc2	protein_coding
ENSRNOG00000019626	Slc27a5	protein_coding
ENSRNOG00000019627	Mybpc2	protein_coding
ENSRNOG00000019629	Lamp1	protein_coding
ENSRNOG00000019630	Hacl1	protein_coding
ENSRNOG00000019634	Chrng	protein_coding
ENSRNOG00000019635	Cops8	protein_coding
ENSRNOG00000019638	Lmna	protein_coding
ENSRNOG00000019643	Pcyox1l	protein_coding
ENSRNOG00000019645	Osbp2	protein_coding
ENSRNOG00000019648	Col6a3	protein_coding
ENSRNOG00000019649	Cul4a	protein_coding
ENSRNOG00000019651	Slc12a4	protein_coding
ENSRNOG00000019653	Csrnp2	protein_coding
ENSRNOG00000019655	Atp6v0b	protein_coding
ENSRNOG00000019656	Btd	protein_coding
ENSRNOG00000019657	Mk1	protein_coding
ENSRNOG00000019659	Aspa	protein_coding
ENSRNOG00000019660	Spib	protein_coding
ENSRNOG00000019661	Gdf15	protein_coding
ENSRNOG00000019662	Tm6sf1	protein_coding
ENSRNOG00000019666	Ubxn1	protein_coding
ENSRNOG00000019667	Ppfibp2	protein_coding
ENSRNOG00000019670	Wdr3	protein_coding
ENSRNOG00000019671	Rsbn1	protein_coding
ENSRNOG00000019674	Mfsd13a	protein_coding
ENSRNOG00000019675	Pycard	protein_coding
ENSRNOG00000019677	Arid3b	protein_coding
ENSRNOG00000019680	Mst1	protein_coding
ENSRNOG00000019681	Pold1	protein_coding
ENSRNOG00000019682	Timm13	protein_coding
ENSRNOG00000019684	Antkmt	protein_coding
ENSRNOG00000019685	Gdpd3	protein_coding
ENSRNOG00000019687	Art2b	protein_coding
ENSRNOG00000019688	Diaph1	protein_coding
ENSRNOG00000019689	Vwf	protein_coding
ENSRNOG00000019692	Metrn	protein_coding
ENSRNOG00000019693	Clpb	protein_coding
ENSRNOG00000019695	Il17b	protein_coding
ENSRNOG00000019697	Ankrd28	protein_coding
ENSRNOG00000019698	Ssbp4	protein_coding
ENSRNOG00000019700	Proz	protein_coding
ENSRNOG00000019701	C1h11orf98	protein_coding
ENSRNOG00000019704	Resp18	protein_coding
ENSRNOG00000019706	Phox2a	protein_coding
ENSRNOG00000019708	Ctsf	protein_coding
ENSRNOG00000019710	Tm9sf1	protein_coding
ENSRNOG00000019711	Isoc1	protein_coding
ENSRNOG00000019712	Ints11	protein_coding
ENSRNOG00000019713	Wdr24	protein_coding
ENSRNOG00000019716	Ntf3	protein_coding
ENSRNOG00000019718	Galnt15	protein_coding
ENSRNOG00000019721	Ypel3	protein_coding
ENSRNOG00000019723	Rbm12	protein_coding
ENSRNOG00000019724	Ganab	protein_coding
ENSRNOG00000019725	Actr1a	protein_coding
ENSRNOG00000019727	Dph3	protein_coding
ENSRNOG00000019728	Itgad	protein_coding
ENSRNOG00000019729	Jmjd8	protein_coding
ENSRNOG00000019730	Inppl1	protein_coding
ENSRNOG00000019734	Mrpl14	protein_coding
ENSRNOG00000019737	Sema4a	protein_coding
ENSRNOG00000019738	Gpr61	protein_coding
ENSRNOG00000019740	Hdgfl3	protein_coding
ENSRNOG00000019741	Isyna1	protein_coding
ENSRNOG00000019742	Stat3	protein_coding
ENSRNOG00000019743	Tmem63b	protein_coding
ENSRNOG00000019744	AABR07032097.1	protein_coding
ENSRNOG00000019745	Actn3	protein_coding
ENSRNOG00000019746	Paf1	protein_coding
ENSRNOG00000019749	Ube2j2	protein_coding
ENSRNOG00000019751	Cyb5r2	protein_coding
ENSRNOG00000019752	Slc29a1	protein_coding
ENSRNOG00000019754	Gdap2	protein_coding
ENSRNOG00000019757	Dpep3	protein_coding
ENSRNOG00000019758	Ipo13	protein_coding
ENSRNOG00000019760	Oxnad1	protein_coding
ENSRNOG00000019763	Mlph	protein_coding
ENSRNOG00000019768	Ncoa4	protein_coding
ENSRNOG00000019770	Bnc1	protein_coding
ENSRNOG00000019771	Tbx6	protein_coding
ENSRNOG00000019772	Dnpep	protein_coding
ENSRNOG00000019776	Sh3gl3	protein_coding
ENSRNOG00000019778	Cavin1	protein_coding
ENSRNOG00000019779	Disc1	protein_coding
ENSRNOG00000019780	Sypl2	protein_coding
ENSRNOG00000019785	Phtf1	protein_coding
ENSRNOG00000019789	Tssk4	protein_coding
ENSRNOG00000019791	Sipa1l2	protein_coding
ENSRNOG00000019794	Ovch2	protein_coding
ENSRNOG00000019798	Stub1	protein_coding
ENSRNOG00000019802	Zfp428	protein_coding
ENSRNOG00000019807	Sufu	protein_coding
ENSRNOG00000019810	Des	protein_coding
ENSRNOG00000019811	Timm23-ps8	protein_coding
ENSRNOG00000019812	Nr1h2	protein_coding
ENSRNOG00000019813	Ppp4c	protein_coding
ENSRNOG00000019817	Ddx28	protein_coding
ENSRNOG00000019819	Dus2	protein_coding
ENSRNOG00000019822	Gadd45b	protein_coding
ENSRNOG00000019824	Ell	protein_coding
ENSRNOG00000019825	Zdhhc24	protein_coding
ENSRNOG00000019826	Sil1	protein_coding
ENSRNOG00000019830	Hsd17b1	protein_coding
ENSRNOG00000019832	Bbs1	protein_coding
ENSRNOG00000019834	Hsp90ab1	protein_coding
ENSRNOG00000019838	Gmfg	protein_coding
ENSRNOG00000019840	Mdp1	protein_coding
ENSRNOG00000019842	Artn	protein_coding
ENSRNOG00000019843	St3gal3	protein_coding
ENSRNOG00000019846	Muc5b	protein_coding
ENSRNOG00000019848	Rbm39	protein_coding
ENSRNOG00000019850	Speg	protein_coding
ENSRNOG00000019851	Cox6a2	protein_coding
ENSRNOG00000019854	Napsa	protein_coding
ENSRNOG00000019857	Gng7	protein_coding
ENSRNOG00000019858	Rom1	protein_coding
ENSRNOG00000019859	Pla2g15	protein_coding
ENSRNOG00000019861	Tollip	protein_coding
ENSRNOG00000019862	Pinlyp	protein_coding
ENSRNOG00000019864	C1qtnf12	protein_coding
ENSRNOG00000019868	Psma5	protein_coding
ENSRNOG00000019869	Lrfn1	protein_coding
ENSRNOG00000019871	Prlh	protein_coding
ENSRNOG00000019873	B3gat3	protein_coding
ENSRNOG00000019875	Matr3	protein_coding
ENSRNOG00000019879	Sycn	protein_coding
ENSRNOG00000019883	Pak4	protein_coding
ENSRNOG00000019885	Magi3	protein_coding
ENSRNOG00000019890	Folr2	protein_coding
ENSRNOG00000019891	Sgta	protein_coding
ENSRNOG00000019892	Lrrfip1	protein_coding
ENSRNOG00000019894	Izumo1r	protein_coding
ENSRNOG00000019895	Nedd8	protein_coding
ENSRNOG00000019898	Or1r1	protein_coding
ENSRNOG00000019900	Slc35b2	protein_coding
ENSRNOG00000019902	Folr1	protein_coding
ENSRNOG00000019907	Nfkbie	protein_coding
ENSRNOG00000019908	Lamtor2	protein_coding
ENSRNOG00000019913	Mta2	protein_coding
ENSRNOG00000019914	Tlcd3b	protein_coding
ENSRNOG00000019915	Xrcc1	protein_coding
ENSRNOG00000019918	Coasy	protein_coding
ENSRNOG00000019920	Doc2a	protein_coding
ENSRNOG00000019921	Rhbdl1	protein_coding
ENSRNOG00000019922	Ntpcr	protein_coding
ENSRNOG00000019924	Thop1	protein_coding
ENSRNOG00000019930	Rhot2	protein_coding
ENSRNOG00000019931	Map3k21	protein_coding
ENSRNOG00000019933	Ubqln4	protein_coding
ENSRNOG00000019934	Paip2	protein_coding
ENSRNOG00000019935	Armc5	protein_coding
ENSRNOG00000019936	Anapc15	protein_coding
ENSRNOG00000019937	Kcnk1	protein_coding
ENSRNOG00000019940	Ssr2	protein_coding
ENSRNOG00000019942	Fbxo17	protein_coding
ENSRNOG00000019943	Slc7a6	protein_coding
ENSRNOG00000019946	Gmppa	protein_coding
ENSRNOG00000019948	Phf20	protein_coding
ENSRNOG00000019949	Mrps12	protein_coding
ENSRNOG00000019950	Peli3	protein_coding
ENSRNOG00000019953	Ube2f	protein_coding
ENSRNOG00000019955	Ogdhl	protein_coding
